onset,duration,trial_type
0.012,20.1062,Bfix
21.1018,2.5174,hi_salience_left
24.6863,2.5174,hi_salience_right
28.2874,2.5174,hi_salience_right
31.8718,2.5174,hi_salience_left
35.4562,2.5174,hi_salience_right
39.0573,2.5174,hi_salience_right
42.6584,2.5174,hi_salience_right
46.2595,2.5174,hi_salience_left
49.844,2.5174,hi_salience_left
53.4284,2.5174,hi_salience_left
55.9625,20.0228,Bfix
77.0523,2.5174,low_salience_left
80.6534,2.5174,low_salience_right
84.2545,2.5174,low_salience_left
87.8556,2.5174,low_salience_right
91.4567,2.5174,low_salience_left
95.0578,2.5174,low_salience_left
98.6589,2.5174,low_salience_right
102.2434,2.5174,low_salience_left
105.8278,2.5174,low_salience_right
109.4289,2.5174,low_salience_right
111.963,20.0728,Bfix
133.0361,2.5174,hi_salience_left
136.6372,2.5174,hi_salience_right
140.2383,2.5174,hi_salience_right
143.8228,2.5174,hi_salience_right
147.4239,2.5174,hi_salience_left
151.025,2.5174,hi_salience_right
154.6261,2.5174,hi_salience_left
158.2272,2.5174,hi_salience_right
161.8283,2.5174,hi_salience_right
165.4127,2.5174,hi_salience_left
167.9468,20.0561,Bfix
189.0033,2.5174,low_salience_right
192.6044,2.5174,low_salience_right
196.2055,2.5174,low_salience_right
199.8066,2.5174,low_salience_right
203.4077,2.5174,low_salience_right
207.0088,2.5174,low_salience_right
210.6099,2.5174,low_salience_right
214.1943,2.5174,low_salience_left
217.7954,2.5174,low_salience_left
221.3965,2.5174,low_salience_left
223.9307,20.0061,Bfix
245.0205,2.5174,hi_salience_left
248.6049,2.5174,hi_salience_right
252.206,2.5174,hi_salience_right
255.7904,2.5174,hi_salience_right
259.3915,2.5174,hi_salience_right
262.9926,2.5174,hi_salience_right
266.5937,2.5174,hi_salience_left
270.1948,2.5174,hi_salience_left
273.7793,2.5174,hi_salience_left
277.3804,2.5174,hi_salience_right
279.9145,20.0728,Bfix
300.9876,2.5174,low_salience_left
304.5887,2.5174,low_salience_left
308.1731,2.5174,low_salience_right
311.7576,2.5174,low_salience_right
315.3587,2.5174,low_salience_left
318.9431,2.5174,low_salience_left
322.5442,2.5174,low_salience_right
326.1453,2.5174,low_salience_left
329.7464,2.5174,low_salience_left
333.3309,2.5174,low_salience_right
335.865,21.1763,Bfix
